subject,idna_subject,expiration_date,epoch,registrar
adocean-lt.lt,adocean-lt.lt,27-may-2022,1653609600.0,"Telia Lietuva, AB"
adpredictive.com,adpredictive.com,20-aug-2023,1692489600.0,"Amazon Registrar, Inc."
adready.com,adready.com,05-jun-2022,1654387200.0,"GoDaddy.com, LLC"
adrelevantis.com,adrelevantis.com,22-nov-2023,1700611200.0,"GoDaddy.com, LLC"
adrizer.com,adrizer.com,11-feb-2023,1676073600.0,"GoDaddy.com, LLC"
adrotator.com,adrotator.com,16-mar-2023,1678924800.0,"GoDaddy.com, LLC"
ads-srv.net,ads-srv.net,23-jul-2022,1658534400.0,"NameCheap, Inc."
adsafiliados.com.br,adsafiliados.com.br,14-apr-2024,1713052800.0,
adsbookie.com,adsbookie.com,10-oct-2022,1665360000.0,Internet Domain Service BS Corp
adsbtrk.com,adsbtrk.com,09-nov-2026,1794182400.0,Key-Systems GmbH
adscampaign.net,adscampaign.net,24-feb-2023,1677196800.0,"DNC Holdings, Inc."
adserve.video,adserve.video,21-dec-2022,1671580800.0,Gandi SAS
adsorb.com,adsorb.com,02-jun-2024,1717286400.0,"Amazon Registrar, Inc."
adsplius.lt,adsplius.lt,28-apr-2022,1651104000.0,"Telia Lietuva, AB"
adsttc.com,adsttc.com,06-jun-2022,1654473600.0,"DreamHost, LLC"
adsvert.com,adsvert.com,22-may-2022,1653177600.0,"CloudFlare, Inc."
adsvids.com,adsvids.com,10-jan-2023,1673308800.0,"URL Solutions, Inc."
adsyst.biz,adsyst.biz,06-feb-2023,1675641600.0,"GoDaddy.com, LLC"
adtactics.com,adtactics.com,02-may-2022,1651449600.0,"GoDaddy.com, LLC"
adtology3.com,adtology3.com,14-mar-2023,1678752000.0,Domain International Services Limited
adtouchlabs.com,adtouchlabs.com,26-aug-2022,1661472000.0,"NameCheap, Inc."
adtrade.ro,adtrade.ro,14-oct-2025,1760400000.0,ICI - Registrar
